t	protein
467650	246110212.699247
467675	246115014.105191
467700	246119815.237215
467725	246124616.095337
467750	246129416.67958
467775	246134216.989967
467800	246139017.02652
467825	246143816.789262
467850	246148616.278216
467875	246153415.493407
467900	246158214.434855
467925	246163013.102581
467950	246167811.496606
467975	246172609.616956
468000	246177407.463651
468025	246182205.036714
468050	246187002.336171
468075	246191799.362042
468100	246196596.114345
468125	246201392.59311
468150	246206188.798354
468175	246210984.730101
468200	246215780.388374
468225	246220575.773195
468250	246225370.884588
468275	246230165.722574
468300	246234960.287176
468325	246239754.57841
468350	246244548.596303
468375	246249342.340883
468400	246254135.812166
468425	246258929.010175
468450	246263721.934937
468475	246268514.58647
468500	246273306.964796
468525	246278099.069936
468550	246282890.901915
468575	246287682.460758
468600	246292473.746487
468625	246297264.75912
468650	246302055.498682
468675	246306845.965193
468700	246311636.158679
468725	246316426.079161
468750	246321215.726663
468775	246326005.101201
468800	246330794.202802
468825	246335583.031485
468850	246340371.587276
468875	246345159.870197
468900	246349947.880268
468925	246354735.617515
468950	246359523.08196
468975	246364310.273622
469000	246369097.192527
469025	246373883.838695
469050	246378670.212146
469075	246383456.31291
469100	246388242.140999
469125	246393027.696443
469150	246397812.979265
469175	246402597.989478
469200	246407382.727112
469225	246412167.192188
469250	246416951.384724
469275	246421735.30475
469300	246426518.952284
469325	246431302.327349
469350	246436085.429968
469375	246440868.260163
469400	246445650.817953
469425	246450433.103364
469450	246455215.116413
469475	246459996.857126
469500	246464778.32553
469525	246469559.521643
469550	246474340.44549
469575	246479121.097088
469600	246483901.476462
469625	246488681.583634
469650	246493461.418625
469675	246498240.981456
469700	246503020.272151
469725	246507799.290739
469750	246512578.037236
469775	246517356.51166
469800	246522134.714038
469825	246526912.644393
469850	246531690.302744
469875	246536467.689115
469900	246541244.803528
469925	246546021.646009
469950	246550798.216577
469975	246555574.515249
470000	246560350.542054
470025	246565126.297015
470050	246569901.780151
470075	246574676.991485
470100	246579451.931035
470125	246584226.59883
470150	246589000.994887
470175	246593775.119235
470200	246598548.971889
470225	246603322.552876
470250	246608095.862209
470275	246612868.899922
470300	246617641.666033
470325	246622414.160563
470350	246627186.383534
470375	246631958.33497
470400	246636730.014891
470425	246641501.423322
470450	246646272.560282
470475	246651043.425792
470500	246655814.019877
470525	246660584.342559
470550	246665354.393863
470575	246670124.173805
470600	246674893.682414
470625	246679662.919709
470650	246684431.885708
470675	246689200.580436
470700	246693969.003914
470725	246698737.15617
470750	246703505.037221
470775	246708272.647088
470800	246713039.985799
470825	246717807.053368
470850	246722573.849826
470875	246727340.375188
470900	246732106.62948
470925	246736872.612718
470950	246741638.324933
470975	246746403.766142
471000	246751168.936366
471025	246755933.835629
471050	246760698.463955
471075	246765462.821365
471100	246770226.907883
471125	246774990.723525
471150	246779754.268317
471175	246784517.542284
471200	246789280.54544
471225	246794043.277813
471250	246798805.739424
471275	246803567.930293
471300	246808329.850445
471325	246813091.499902
471350	246817852.878686
471375	246822613.986815
471400	246827374.824314
471425	246832135.391207
471450	246836895.687512
471475	246841655.713254
471500	246846415.468453
471525	246851174.953136
471550	246855934.16732
471575	246860693.111025
471600	246865451.784279
471625	246870210.187103
471650	246874968.319516
471675	246879726.181543
471700	246884483.773202
471725	246889241.094521
471750	246893998.145519
471775	246898754.926218
471800	246903511.436638
471825	246908267.676799
471850	246913023.646727
471875	246917779.346444
471900	246922534.775971
471925	246927289.935333
471950	246932044.824548
471975	246936799.44364
472000	246941553.792628
472025	246946307.871538
472050	246951061.680391
472075	246955815.219207
472100	246960568.488008
472125	246965321.486821
472150	246970074.215666
472175	246974826.674562
472200	246979578.86353
472225	246984330.782594
472250	246989082.431778
472275	246993833.811102
472300	246998584.920587
472325	247003335.760257
472350	247008086.330132
472375	247012836.630236
472400	247017586.660587
472425	247022336.421211
472450	247027085.912132
472475	247031835.133364
472500	247036584.084936
472525	247041332.766866
472550	247046081.17918
472575	247050829.321894
472600	247055577.195038
472625	247060324.798624
472650	247065072.132681
472675	247069819.197233
472700	247074565.992298
472725	247079312.517898
472750	247084058.774054
472775	247088804.760789
472800	247093550.478123
472825	247098295.926075
472850	247103041.104676
472875	247107786.013941
472900	247112530.653894
472925	247117275.024558
472950	247122019.125955
472975	247126762.958104
473000	247131506.521032
473025	247136249.814754
473050	247140992.839297
473075	247145735.59468
473100	247150478.080927
473125	247155220.298059
473150	247159962.246099
473175	247164703.925065
473200	247169445.33498
473225	247174186.47587
473250	247178927.347752
473275	247183667.950649
473300	247188408.284583
473325	247193148.349584
473350	247197888.145664
473375	247202627.672843
473400	247207366.931149
473425	247212105.920601
473450	247216844.641221
473475	247221583.093038
473500	247226321.276065
473525	247231059.190326
473550	247235796.835843
473575	247240534.21264
473600	247245271.320737
473625	247250008.160152
473650	247254744.730911
473675	247259481.033039
473700	247264217.066554
473725	247268952.831474
473750	247273688.327826
473775	247278423.555629
473800	247283158.514907
473825	247287893.205683
473850	247292627.627973
473875	247297361.781805
473900	247302095.667198
473925	247306829.284175
473950	247311562.632756
473975	247316295.712965
474000	247321028.524819
474025	247325761.068348
474050	247330493.343565
474075	247335225.350496
474100	247339957.089166
474125	247344688.559587
474150	247349419.76179
474175	247354150.695792
474200	247358881.361617
474225	247363611.759285
474250	247368341.888822
474275	247373071.750246
474300	247377801.343583
474325	247382530.668848
474350	247387259.726069
474375	247391988.515266
474400	247396717.036458
474425	247401445.289666
474450	247406173.274916
474475	247410900.992226
474500	247415628.441621
474525	247420355.623119
474550	247425082.536743
474575	247429809.182514
474600	247434535.560459
474625	247439261.670597
474650	247443987.512943
474675	247448713.087527
474700	247453438.39437
474725	247458163.433489
474750	247462888.204906
474775	247467612.708649
474800	247472336.944732
474825	247477060.913181
474850	247481784.614019
474875	247486508.047268
474900	247491231.212945
474925	247495954.111075
474950	247500676.741677
474975	247505399.104773
475000	247510121.200389
475025	247514843.028541
475050	247519564.589259
475075	247524285.882558
475100	247529006.908455
475125	247533727.666979
475150	247538448.158152
475175	247543168.381994
475200	247547888.338526
475225	247552608.027771
475250	247557327.449748
475275	247562046.60448
475300	247566765.491989
475325	247571484.112293
475350	247576202.465421
475375	247580920.551391
475400	247585638.370225
475425	247590355.921942
475450	247595073.206562
475475	247599790.224113
475500	247604506.974616
475525	247609223.458086
475550	247613939.67455
475575	247618655.624026
475600	247623371.306544
475625	247628086.722119
475650	247632801.870772
475675	247637516.752526
475700	247642231.367403
475725	247646945.715423
475750	247651659.796607
475775	247656373.610976
475800	247661087.158558
475825	247665800.43937
475850	247670513.453432
475875	247675226.20077
475900	247679938.6814
475925	247684650.895349
475950	247689362.842637
475975	247694074.523285
476000	247698785.937312
476025	247703497.084739
476050	247708207.965599
476075	247712918.579901
476100	247717628.927673
476125	247722339.008929
476150	247727048.823698
476175	247731758.372
476200	247736467.653854
476225	247741176.669284
476250	247745885.418311
476275	247750593.900958
476300	247755302.117243
476325	247760010.067191
476350	247764717.750821
476375	247769425.168157
476400	247774132.319218
476425	247778839.204025
476450	247783545.822602
476475	247788252.174968
476500	247792958.261149
476525	247797664.081164
476550	247802369.635034
476575	247807074.922776
476600	247811779.94442
476625	247816484.699985
476650	247821189.18949
476675	247825893.412954
476700	247830597.370405
476725	247835301.061859
476750	247840004.487343
476775	247844707.646872
476800	247849410.540473
476825	247854113.168164
476850	247858815.52997
476875	247863517.625907
476900	247868219.456003
476925	247872921.020271
476950	247877622.318741
476975	247882323.351431
477000	247887024.118364
477025	247891724.619558
477050	247896424.855035
477075	247901124.824819
477100	247905824.528931
477125	247910523.96739
477150	247915223.140218
477175	247919922.047441
477200	247924620.689076
477225	247929319.065143
477250	247934017.175664
477275	247938715.020669
477300	247943412.600172
477325	247948109.914191
477350	247952806.962753
477375	247957503.745875
477400	247962200.263585
477425	247966896.515899
477450	247971592.502842
477475	247976288.224433
477500	247980983.680695
477525	247985678.871649
477550	247990373.797315
477575	247995068.457714
477600	247999762.852869
477625	248004456.982801
477650	248009150.847532
477675	248013844.447081
477700	248018537.781475
477725	248023230.850729
477750	248027923.654865
477775	248032616.193909
477800	248037308.46788
477825	248042000.476797
477850	248046692.220684
477875	248051383.69956
477900	248056074.913451
477925	248060765.862374
477950	248065456.546352
477975	248070146.965406
478000	248074837.119555
478025	248079527.008825
478050	248084216.633234
478075	248088905.992806
478100	248093595.087562
478125	248098283.917518
478150	248102972.482702
478175	248107660.783133
478200	248112348.818831
478225	248117036.589823
478250	248121724.096123
478275	248126411.337758
478300	248131098.314744
478325	248135785.027105
478350	248140471.474863
478375	248145157.658037
478400	248149843.576644
478425	248154529.230719
478450	248159214.620275
478475	248163899.745331
478500	248168584.605914
478525	248173269.202037
478550	248177953.533729
478575	248182637.601005
478600	248187321.403893
478625	248192004.94241
478650	248196688.216581
478675	248201371.226424
478700	248206053.971962
478725	248210736.453213
478750	248215418.670204
478775	248220100.622953
478800	248224782.311478
478825	248229463.735806
478850	248234144.895952
478875	248238825.791943
478900	248243506.423801
478925	248248186.79154
478950	248252866.89519
478975	248257546.734763
479000	248262226.310288
479025	248266905.621785
479050	248271584.669272
479075	248276263.452769
479100	248280941.972305
479125	248285620.227898
479150	248290298.219563
479175	248294975.947327
479200	248299653.411211
479225	248304330.611239
479250	248309007.547426
479275	248313684.219797
479300	248318360.62837
479325	248323036.773167
479350	248327712.654213
479375	248332388.271528
479400	248337063.625128
479425	248341738.715038
479450	248346413.541281
479475	248351088.103876
479500	248355762.402843
479525	248360436.438207
479550	248365110.209986
479575	248369783.718203
479600	248374456.962877
479625	248379129.944032
479650	248383802.66169
479675	248388475.115868
479700	248393147.30659
479725	248397819.233874
479750	248402490.897742
479775	248407162.298217
479800	248411833.435322
479825	248416504.309077
479850	248421174.919497
479875	248425845.26661
479900	248430515.350435
479925	248435185.170994
479950	248439854.728309
479975	248444524.022401
480000	248449193.053289
480025	248453861.820994
480050	248458530.325537
480075	248463198.566943
480100	248467866.54523
480125	248472534.260419
480150	248477201.712532
480175	248481868.901592
480200	248486535.827615
480225	248491202.490625
480250	248495868.890644
480275	248500535.027693
480300	248505200.90179
480325	248509866.512958
480350	248514531.861222
480375	248519196.946597
480400	248523861.769109
480425	248528526.328777
480450	248533190.625622
480475	248537854.659665
480500	248542518.430929
480525	248547181.93943
480550	248551845.185194
480575	248556508.168243
480600	248561170.888594
480625	248565833.346269
480650	248570495.541291
480675	248575157.473678
480700	248579819.143453
480725	248584480.550639
480750	248589141.695254
480775	248593802.577319
480800	248598463.196856
480825	248603123.553888
480850	248607783.648433
480875	248612443.480512
480900	248617103.050151
480925	248621762.357367
480950	248626421.402179
480975	248631080.184613
481000	248635738.704686
481025	248640396.962418
481050	248645054.957835
481075	248649712.690956
481100	248654370.1618
481125	248659027.370386
481150	248663684.316744
481175	248668341.000888
481200	248672997.422842
481225	248677653.582627
481250	248682309.48026
481275	248686965.115767
481300	248691620.489167
481325	248696275.600481
481350	248700930.449726
481375	248705585.03693
481400	248710239.362112
481425	248714893.425291
481450	248719547.226488
481475	248724200.765726
481500	248728854.043026
481525	248733507.058408
481550	248738159.811891
481575	248742812.303498
481600	248747464.533252
481625	248752116.501168
481650	248756768.207272
481675	248761419.651583
481700	248766070.834127
481725	248770721.754914
481750	248775372.413974
481775	248780022.811324
481800	248784672.946988
481825	248789322.820986
481850	248793972.433336
481875	248798621.784066
481900	248803270.873189
481925	248807919.700729
481950	248812568.266709
481975	248817216.571145
482000	248821864.614063
482025	248826512.395483
482050	248831159.915425
482075	248835807.17391
482100	248840454.170957
482125	248845100.906587
482150	248849747.380828
482175	248854393.593692
482200	248859039.545205
482225	248863685.235383
482250	248868330.664252
482275	248872975.831833
482300	248877620.738145
482325	248882265.383209
482350	248886909.767043
482375	248891553.889674
482400	248896197.751115
482425	248900841.351394
482450	248905484.69053
482475	248910127.768544
482500	248914770.585457
482525	248919413.141288
482550	248924055.436061
482575	248928697.469794
482600	248933339.242507
482625	248937980.754223
482650	248942622.004967
482675	248947262.994754
482700	248951903.723606
482725	248956544.191544
482750	248961184.39859
482775	248965824.344764
482800	248970464.030084
482825	248975103.454575
482850	248979742.618256
482875	248984381.521149
482900	248989020.163277
482925	248993658.544653
482950	248998296.665305
482975	249002934.525253
483000	249007572.124514
483025	249012209.463113
483050	249016846.54107
483075	249021483.358404
483100	249026119.915135
483125	249030756.211286
483150	249035392.24688
483175	249040028.021935
483200	249044663.536472
483225	249049298.79051
483250	249053933.784071
483275	249058568.517177
483300	249063202.989854
483325	249067837.202113
483350	249072471.15398
483375	249077104.845475
483400	249081738.276616
483425	249086371.447429
483450	249091004.35793
483475	249095637.00814
483500	249100269.398087
483525	249104901.527786
483550	249109533.397258
483575	249114165.006524
483600	249118796.355607
483625	249123427.444525
483650	249128058.273296
483675	249132688.841949
483700	249137319.150496
483725	249141949.198961
483750	249146578.987368
483775	249151208.515735
483800	249155837.78408
483825	249160466.792431
483850	249165095.540805
483875	249169724.029221
483900	249174352.257703
483925	249178980.226267
483950	249183607.93494
483975	249188235.383738
484000	249192862.572684
484025	249197489.501793
484050	249202116.171093
484075	249206742.580601
484100	249211368.730341
484125	249215994.620333
484150	249220620.250595
484175	249225245.621148
484200	249229870.732013
484225	249234495.583211
484250	249239120.174763
484275	249243744.506694
484300	249248368.579016
484325	249252992.391761
484350	249257615.944943
484375	249262239.238578
484400	249266862.272693
484425	249271485.047309
484450	249276107.562443
484475	249280729.81812
484500	249285351.814357
484525	249289973.551177
484550	249294595.028597
484575	249299216.246642
484600	249303837.20533
484625	249308457.904684
484650	249313078.344724
484675	249317698.525468
484700	249322318.446939
484725	249326938.109157
484750	249331557.512143
484775	249336176.655916
484800	249340795.5405
484825	249345414.165912
484850	249350032.532179
484875	249354650.639317
484900	249359268.487343
484925	249363886.076283
484950	249368503.406155
484975	249373120.476982
485000	249377737.288785
485025	249382353.841581
485050	249386970.135394
485075	249391586.170243
485100	249396201.946154
485125	249400817.463143
485150	249405432.721225
485175	249410047.720429
485200	249414662.460772
485225	249419276.942276
485250	249423891.164958
485275	249428505.128841
485300	249433118.833946
485325	249437732.280297
485350	249442345.467909
485375	249446958.396807
485400	249451571.06701
485425	249456183.478534
485450	249460795.631407
485475	249465407.525647
485500	249470019.16127
485525	249474630.538304
485550	249479241.656765
485575	249483852.516674
485600	249488463.118055
485625	249493073.460925
485650	249497683.5453
485675	249502293.371209
485700	249506902.938669
485725	249511512.2477
485750	249516121.298323
485775	249520730.090559
485800	249525338.62443
485825	249529946.899957
485850	249534554.917157
485875	249539162.676056
485900	249543770.176668
485925	249548377.419015
485950	249552984.403121
485975	249557591.129003
486000	249562197.596688
486025	249566803.806187
486050	249571409.757525
486075	249576015.450722
486100	249580620.885799
486125	249585226.062783
486150	249589830.981683
486175	249594435.642525
486200	249599040.045327
486225	249603644.190116
486250	249608248.076908
486275	249612851.70572
486300	249617455.076582
486325	249622058.189506
486350	249626661.044519
486375	249631263.641636
486400	249635865.980878
486425	249640468.062268
486450	249645069.885822
486475	249649671.451566
486500	249654272.759518
486525	249658873.809702
486550	249663474.602134
486575	249668075.136835
486600	249672675.413825
486625	249677275.43313
486650	249681875.194766
486675	249686474.698748
486700	249691073.945108
486725	249695672.93386
486750	249700271.665026
486775	249704870.13862
486800	249709468.354673
486825	249714066.313199
486850	249718664.014221
486875	249723261.457757
486900	249727858.643831
486925	249732455.57246
486950	249737052.243665
486975	249741648.657469
487000	249746244.81389
487025	249750840.712953
487050	249755436.354674
487075	249760031.739073
487100	249764626.866166
487125	249769221.735983
487150	249773816.34854
487175	249778410.703857
487200	249783004.801954
487225	249787598.642854
487250	249792192.226576
487275	249796785.553139
487300	249801378.622567
487325	249805971.434878
487350	249810563.990092
487375	249815156.288229
487400	249819748.329313
487425	249824340.113359
487450	249828931.64039
487475	249833522.91043
487500	249838113.923494
487525	249842704.679604
487550	249847295.178785
487575	249851885.421047
487600	249856475.406421
487625	249861065.134924
487650	249865654.606573
487675	249870243.821387
487700	249874832.779396
487725	249879421.480613
487750	249884009.925059
487775	249888598.112753
487800	249893186.043721
487825	249897773.717983
487850	249902361.135554
487875	249906948.296456
487900	249911535.200711
487925	249916121.848337
487950	249920708.239359
487975	249925294.373791
488000	249929880.251656
488025	249934465.872973
488050	249939051.237769
488075	249943636.346057
488100	249948221.197856
488125	249952805.793194
488150	249957390.132089
488175	249961974.21456
488200	249966558.040626
488225	249971141.610309
488250	249975724.923625
488275	249980307.980602
488300	249984890.781257
488325	249989473.325604
488350	249994055.613671
488375	249998637.645476
488400	250003219.421042
488425	250007800.940387
488450	250012382.20353
488475	250016963.210496
488500	250021543.961299
488525	250026124.455965
488550	250030704.694506
488575	250035284.676953
488600	250039864.40332
488625	250044443.873625
488650	250049023.087891
488675	250053602.046139
488700	250058180.74839
488725	250062759.194668
488750	250067337.384985
488775	250071915.319366
488800	250076492.99783
488825	250081070.420398
488850	250085647.587091
488875	250090224.497926
488900	250094801.152925
488925	250099377.552107
488950	250103953.6955
488975	250108529.583112
489000	250113105.214973
489025	250117680.591099
489050	250122255.711511
489075	250126830.576228
489100	250131405.18527
489125	250135979.538663
489150	250140553.636416
489175	250145127.47856
489200	250149701.06511
489225	250154274.39609
489250	250158847.471517
489275	250163420.291408
489300	250167992.855792
489325	250172565.16468
489350	250177137.218097
489375	250181709.016061
489400	250186280.558599
489425	250190851.845725
489450	250195422.877457
489475	250199993.653822
489500	250204564.174837
489525	250209134.440522
489550	250213704.450895
489575	250218274.205978
489600	250222843.705797
489625	250227412.950363
489650	250231981.9397
489675	250236550.673827
489700	250241119.152766
489725	250245687.376537
489750	250250255.345161
489775	250254823.058656
489800	250259390.517041
489825	250263957.720341
489850	250268524.668574
489875	250273091.361758
489900	250277657.799914
489925	250282223.983066
489950	250286789.91123
489975	250291355.584427
490000	250295921.002679
490025	250300486.165999
490050	250305051.074412
490075	250309615.727944
490100	250314180.126609
490125	250318744.270426
490150	250323308.15942
490175	250327871.793608
490200	250332435.173012
490225	250336998.297645
490250	250341561.167535
490275	250346123.782697
490300	250350686.143157
490325	250355248.248933
490350	250359810.100042
490375	250364371.696506
490400	250368933.038347
490425	250373494.125585
490450	250378054.958237
490475	250382615.536324
490500	250387175.85987
490525	250391735.928891
490550	250396295.743406
490575	250400855.30344
490600	250405414.609008
490625	250409973.66013
490650	250414532.456831
490675	250419090.99913
490700	250423649.287041
490725	250428207.320591
490750	250432765.099797
490775	250437322.624682
490800	250441879.895266
490825	250446436.911561
490850	250450993.673597
490875	250455550.181392
490900	250460106.43496
490925	250464662.434327
490950	250469218.179509
490975	250473773.67053
491000	250478328.90741
491025	250482883.890167
491050	250487438.618821
491075	250491993.093394
491100	250496547.313906
491125	250501101.280374
491150	250505654.992821
491175	250510208.451263
491200	250514761.655725
491225	250519314.606223
491250	250523867.30278
491275	250528419.745414
491300	250532971.934147
491325	250537523.869002
491350	250542075.54999
491375	250546626.977138
491400	250551178.150464
491425	250555729.06999
491450	250560279.73573
491475	250564830.14771
491500	250569380.30595
491525	250573930.210468
491550	250578479.861281
491575	250583029.258413
491600	250587578.401881
491625	250592127.291711
491650	250596675.927919
491675	250601224.310527
491700	250605772.439553
491725	250610320.315011
491750	250614867.936931
491775	250619415.305331
491800	250623962.420226
491825	250628509.281637
491850	250633055.889588
491875	250637602.244098
491900	250642148.345187
491925	250646694.19287
491950	250651239.787174
491975	250655785.128116
492000	250660330.215717
492025	250664875.049998
492050	250669419.630976
492075	250673963.958669
492100	250678508.033097
492125	250683051.854287
492150	250687595.422254
492175	250692138.737017
492200	250696681.798596
492225	250701224.607018
492250	250705767.162291
492275	250710309.464443
492300	250714851.513497
492325	250719393.309468
492350	250723934.852377
492375	250728476.142239
492400	250733017.179075
492425	250737557.962911
492450	250742098.493765
492475	250746638.771656
492500	250751178.796603
492525	250755718.568622
492550	250760258.087742
492575	250764797.353977
492600	250769336.367349
492625	250773875.127876
492650	250778413.635579
492675	250782951.890477
492700	250787489.892592
492725	250792027.641946
492750	250796565.138554
492775	250801102.382436
492800	250805639.373616
492825	250810176.112108
492850	250814712.597938
492875	250819248.831121
492900	250823784.811682
492925	250828320.539636
492950	250832856.015004
492975	250837391.237807
493000	250841926.208062
493025	250846460.925795
493050	250850995.391018
493075	250855529.603756
493100	250860063.564028
493125	250864597.271855
493150	250869130.727257
493175	250873663.930253
493200	250878196.880863
493225	250882729.579105
493250	250887262.025
493275	250891794.21857
493300	250896326.159831
493325	250900857.848807
493350	250905389.285515
493375	250909920.469972
493400	250914451.402206
493425	250918982.082225
493450	250923512.510057
493475	250928042.685723
493500	250932572.609239
493525	250937102.280624
493550	250941631.699903
493575	250946160.867094
493600	250950689.782213
493625	250955218.445286
493650	250959746.856324
493675	250964275.015357
493700	250968802.922401
493725	250973330.577471
493750	250977857.980591
493775	250982385.131782
493800	250986912.031059
493825	250991438.678447
493850	250995965.073961
493875	251000491.217623
493900	251005017.109455
493925	251009542.749479
493950	251014068.137706
493975	251018593.274161
494000	251023118.158862
494025	251027642.791833
494050	251032167.173089
494075	251036691.302653
494100	251041215.180541
494125	251045738.806775
494150	251050262.18138
494175	251054785.304369
494200	251059308.175765
494225	251063830.795583
494250	251068353.163847
494275	251072875.280574
494300	251077397.145787
494325	251081918.759505
494350	251086440.121748
494375	251090961.232535
494400	251095482.091887
494425	251100002.699819
494450	251104523.056353
494475	251109043.161509
494500	251113563.015308
494525	251118082.617773
494550	251122601.968916
494575	251127121.068762
494600	251131639.917329
494625	251136158.514636
494650	251140676.860708
494675	251145194.95556
494700	251149712.799209
494725	251154230.391683
494750	251158747.732991
494775	251163264.823157
494800	251167781.662201
494825	251172298.25015
494850	251176814.587018
494875	251181330.672823
494900	251185846.507583
494925	251190362.09132
494950	251194877.424056
494975	251199392.50581
495000	251203907.336599
495025	251208421.916443
495050	251212936.245362
495075	251217450.323377
495100	251221964.15051
495125	251226477.726775
495150	251230991.052194
495175	251235504.126789
495200	251240016.95058
495225	251244529.523583
495250	251249041.845816
495275	251253553.917307
495300	251258065.73807
495325	251262577.308123
495350	251267088.62749
495375	251271599.696184
495400	251276110.514232
495425	251280621.081649
495450	251285131.398461
495475	251289641.464679
495500	251294151.280329
495525	251298660.845427
495550	251303170.159995
495575	251307679.22405
495600	251312188.037615
495625	251316696.600707
495650	251321204.913348
495675	251325712.975555
495700	251330220.787347
495725	251334728.348742
495750	251339235.65977
495775	251343742.72044
495800	251348249.530774
495825	251352756.090798
495850	251357262.400522
495875	251361768.459972
495900	251366274.269164
495925	251370779.828117
495950	251375285.136854
495975	251379790.195399
496000	251384295.003764
496025	251388799.561969
496050	251393303.870037
496075	251397807.927985
496100	251402311.735835
496125	251406815.293604
496150	251411318.601311
496175	251415821.658978
496200	251420324.466619
496225	251424827.024264
496250	251429329.331928
496275	251433831.389625
496300	251438333.197378
496325	251442834.755211
496350	251447336.063137
496375	251451837.121179
496400	251456337.929358
496425	251460838.48769
496450	251465338.796198
496475	251469838.854898
496500	251474338.66381
496525	251478838.222958
496550	251483337.532357
496575	251487836.592024
496600	251492335.401988
496625	251496833.962261
496650	251501332.272864
496675	251505830.33382
496700	251510328.145142
496725	251514825.706852
496750	251519323.018976
496775	251523820.081525
496800	251528316.894525
496825	251532813.457989
496850	251537309.77194
496875	251541805.836396
496900	251546301.65138
496925	251550797.216907
496950	251555292.533001
496975	251559787.599678
497000	251564282.416959
497025	251568776.984864
497050	251573271.303411
497075	251577765.372623
497100	251582259.192515
497125	251586752.763107
497150	251591246.084419
497175	251595739.156473
497200	251600231.979286
497225	251604724.55288
497250	251609216.877271
497275	251613708.952477
497300	251618200.77852
497325	251622692.355422
497350	251627183.6832
497375	251631674.761878
497400	251636165.591466
497425	251640656.171992
497450	251645146.503471
497475	251649636.585927
497500	251654126.419373
497525	251658616.003832
497550	251663105.339327
497575	251667594.425872
497600	251672083.263492
497625	251676571.852197
497650	251681060.192012
497675	251685548.282959
497700	251690036.125054
497725	251694523.718317
497750	251699011.062766
497775	251703498.158424
497800	251707985.005309
497825	251712471.603439
497850	251716957.952832
497875	251721444.053512
497900	251725929.905496
497925	251730415.508804
497950	251734900.863456
497975	251739385.96947
498000	251743870.826868
498025	251748355.435669
498050	251752839.795889
498075	251757323.907545
498100	251761807.770659
498125	251766291.385257
498150	251770774.751355
498175	251775257.868969
498200	251779740.738119
498225	251784223.358825
498250	251788705.73111
498275	251793187.854987
498300	251797669.730475
498325	251802151.3576
498350	251806632.736378
498375	251811113.866833
498400	251815594.748978
498425	251820075.382835
498450	251824555.768424
498475	251829035.905762
498500	251833515.79487
498525	251837995.435766
498550	251842474.828471
498575	251846953.973004
498600	251851432.869382
498625	251855911.517629
498650	251860389.91776
498675	251864868.069797
498700	251869345.973757
498725	251873823.629661
498750	251878301.037528
498775	251882778.197377
498800	251887255.109227
498825	251891731.773101
498850	251896208.189016
498875	251900684.356987
498900	251905160.277041
498925	251909635.949195
498950	251914111.373465
498975	251918586.549868
499000	251923061.478429
499025	251927536.159168
499050	251932010.592102
499075	251936484.777247
499100	251940958.714626
499125	251945432.404257
499150	251949905.846166
499175	251954379.040363
499200	251958851.98687
499225	251963324.685709
499250	251967797.1369
499275	251972269.340454
499300	251976741.2964
499325	251981213.004754
499350	251985684.465532
499375	251990155.67876
499400	251994626.644451
499425	251999097.362624
499450	252003567.833302
499475	252008038.056507
499500	252012508.032254
499525	252016977.760561
499550	252021447.241448
499575	252025916.474935
499600	252030385.461042
499625	252034854.199789
499650	252039322.691193
499675	252043790.935276
499700	252048258.93205
499725	252052726.681538
499750	252057194.183764
499775	252061661.438747
499800	252066128.446504
499825	252070595.207054
499850	252075061.720413
499875	252079527.9866
499900	252083994.005639
499925	252088459.777552
499950	252092925.30235
499975	252097390.580057
500000	252101855.610692
500025	252106320.394274
500050	252110784.930822
500075	252115249.220357
500100	252119713.262894
500125	252124177.058454
500150	252128640.607057
500175	252133103.908724
500200	252137566.963471
500225	252142029.771316
500250	252146492.332279
500275	252150954.646384
500300	252155416.71365
500325	252159878.534087
500350	252164340.107724
500375	252168801.434576
500400	252173262.514663
500425	252177723.348002
500450	252182183.934615
500475	252186644.274519
500500	252191104.367739
500525	252195564.214285
500550	252200023.814184
500575	252204483.167452
500600	252208942.274107
500625	252213401.134169
500650	252217859.747656
500675	252222318.114587
500700	252226776.234984
500725	252231234.108868
500750	252235691.736256
500775	252240149.117164
500800	252244606.251612
500825	252249063.139626
500850	252253519.781219
500875	252257976.176408
500900	252262432.325214
500925	252266888.227654
500950	252271343.883756
500975	252275799.293532
501000	252280254.457001
501025	252284709.374185
501050	252289164.045103
501075	252293618.469776
501100	252298072.648217
501125	252302526.580447
501150	252306980.266489
501175	252311433.706358
501200	252315886.900077
501225	252320339.847665
501250	252324792.549136
501275	252329245.004511
501300	252333697.213809
501325	252338149.177052
501350	252342600.894256
501375	252347052.365443
501400	252351503.590634
501425	252355954.569843
501450	252360405.30309
501475	252364855.790396
501500	252369306.031781
501525	252373756.02726
501550	252378205.776853
501575	252382655.280578
501600	252387104.538459
501625	252391553.550515
501650	252396002.316758
501675	252400450.837214
501700	252404899.111898
501725	252409347.140833
501750	252413794.924033
501775	252418242.461521
501800	252422689.753317
501825	252427136.799437
501850	252431583.599902
501875	252436030.154728
501900	252440476.46394
501925	252444922.527552
501950	252449368.345581
501975	252453813.918048
502000	252458259.244978
502025	252462704.326385
502050	252467149.162288
502075	252471593.752708
502100	252476038.097661
502125	252480482.197171
502150	252484926.05125
502175	252489369.659925
502200	252493813.023209
502225	252498256.14112
502250	252502699.013682
502275	252507141.64091
502300	252511584.022828
502325	252516026.159452
502350	252520468.050801
502375	252524909.696888
502400	252529351.097744
502425	252533792.253381
502450	252538233.16382
502475	252542673.829079
502500	252547114.249176
502525	252551554.424132
502550	252555994.353961
502575	252560434.03869
502600	252564873.478333
